300; 0.13006134969325167
310.3004291846; 0.18159509202453972
320.6008583691; 0.2368098159509202
331.7596566524; 0.2920245398773005
342.0600858369; 0.34355828220858897
359.2274678112; 0.39509202453987724
373.8197424893; 0.4355828220858897
381.5450643777; 0.45398773006134974
391.8454935622; 0.5092024539877302
400.4291845494; 0.5644171779141105
411.5879828326; 0.6711656441717793
422.7467811159; 0.8036809815950923
432.1888412017; 0.9030674846625769
439.9141630901; 0.9656441717791413
450.2145922747; 0.9987730061349696
460.5150214592; 0.9619631901840492
463.9484978541; 0.9214723926380369
470.8154506438; 0.8478527607361965
475.1072961373; 0.774233128834356
481.1158798283; 0.6748466257668713
487.1244635193; 0.5680981595092027
492.2746781116; 0.483435582822086
499.1416309013; 0.3730061349693252
506.008583691; 0.2846625766871165
510.3004291846; 0.21104294478527597
519.7424892704; 0.11901840490797544
530.9012875536; 0.052760736196318936
539.4849785408; 0.023312883435582687
550.643776824; 0.004907975460122671
560.9442060086; 0.004907975460122671
567.8111587983; 0.0012269938650306678
700; 0.0012269938650306678
