300.8583690987; 0.11901840490797544
312.017167382; 0.1705521472392637
323.1759656652; 0.2220858895705522
335.1931330472; 0.26625766871165646
347.2103004292; 0.2920245398773005
360.9442060086; 0.2883435582822087
372.9613733906; 0.25889570552147245
383.2618025751; 0.2147239263803682
393.5622317597; 0.17791411042944794
410.7296137339; 0.14110429447852768
421.0300429185; 0.14478527607361946
430.4721030043; 0.1668711656441717
440.7725321888; 0.21104294478527597
451.0729613734; 0.26993865030674846
462.2317596567; 0.3730061349693252
471.6738197425; 0.46503067484662597
481.1158798283; 0.5828220858895707
490.5579399142; 0.7006134969325155
499.1416309013; 0.7963190184049082
507.7253218884; 0.8773006134969328
518.025751073; 0.9619631901840492
522.3175965665; 0.9803680981595094
530.0429184549; 0.9950920245398774
540.3433476395; 0.9693251533742333
548.9270386266; 0.9067484662576689
554.0772532189; 0.8441717791411045
561.8025751073; 0.7484662576687118
572.1030042918; 0.5975460122699388
579.8283261803; 0.47239263803681
587.5536480687; 0.3730061349693252
594.4206008584; 0.27730061349693247
603.0042918455; 0.19263803680981595
614.1630901288; 0.10429447852760743
627.8969957082; 0.04539877300613493
639.9141630901; 0.01595092024539868
653.6480686695; 0.004907975460122671
667.3819742489; 0.0012269938650306678
700; 0.0012269938650306678
