300.8583690987; 0.5975460122699388
306.8669527897; 0.7006134969325155
309.4420600858; 0.7668711656441719
312.8755364807; 0.8294478527607364
317.1673819742; 0.8920245398773009
321.4592274678; 0.9546012269938652
327.4678111588; 0.9914110429447854
330.0429184549; 0.9950920245398774
333.4763948498; 0.9877300613496934
339.4849785408; 0.9435582822085891
342.9184549356; 0.8883435582822088
346.3519313305; 0.8294478527607364
349.7854077253; 0.7484662576687118
354.9356223176; 0.623312883435583
359.2274678112; 0.5239263803680982
363.5193133047; 0.4319018404907975
367.8111587983; 0.32883435582822074
376.3948497854; 0.17791411042944794
385.8369098712; 0.07116564417177917
396.1373390558; 0.019631901840490906
403.0042918455; 0.008588957055214674
415.0214592275; 0.0012269938650306678
700;0
