280,0.71014
281,0.74684
282,0.79798
283,1
284,0.69697
285,0.63303
286,0.69697
287,0.77528
288,0.63303
289,0.54128
290,0.66443
291,0.26421
292,0.078498
293,0.031487
294,0.011723
295,0.0053701
296,0.0025598
297,0.0018594
298,0.0016406
299,0.0013442
300,0.0010888
301,0.0010132
302,0.001136
303,0.0010343
304,0.0010492
305,0.001211
306,0.00099689
307,0.0010569
308,0.0012925
309,0.0011037
310,0.001092
311,0.0011519
312,0.0011159
313,0.00096759
314,0.0010273
315,0.0011703
316,0.0010028
317,0.0010257
318,0.00099543
319,0.0010012
320,0.00093312
321,0.00091898
322,0.00086613
323,0.00086611
324,0.00086188
325,0.00092104
326,0.00085554
327,0.00088413
328,0.00084937
329,0.0009311
330,0.00092989
331,0.00086782
332,0.00088734
333,0.00095973
334,0.00094876
335,0.00093499
336,0.00092904
337,0.001002
338,0.0010199
339,0.0010485
340,0.0011426
341,0.0012317
342,0.0012689
343,0.0013588
344,0.0015029
345,0.0016588
346,0.0018758
347,0.0021573
348,0.0026674
349,0.0031595
350,0.0039925
351,0.0048936
352,0.0065326
353,0.0080844
354,0.010233
355,0.013466
356,0.017974
357,0.022552
358,0.028705
359,0.036343
360,0.045445
361,0.056253
362,0.069061
363,0.084062
364,0.10311
365,0.11865
366,0.13486
367,0.15993
368,0.18411
369,0.21027
370,0.23773
371,0.26232
372,0.28941
373,0.31806
374,0.34569
375,0.36966
376,0.39571
377,0.41918
378,0.44224
379,0.46794
380,0.49749
381,0.51857
382,0.54077
383,0.56347
384,0.57822
385,0.5897
386,0.59577
387,0.60864
388,0.62281
389,0.63204
390,0.63841
391,0.64853
392,0.6629
393,0.67003
394,0.67398
395,0.68092
396,0.68561
397,0.69204
398,0.69641
399,0.70819
400,0.71123
405,0.75576
410,0.74335
415,0.75418
420,0.76862
425,0.7774
430,0.78257
435,0.79108
440,0.78251
445,0.78257
450,0.79257
455,0.78921
460,0.79181
465,0.78778
470,0.79492
475,0.79553
480,0.80005
485,0.79888
490,0.80127
495,0.79661
500,0.79964
505,0.80061
510,0.8031
515,0.80683
520,0.79997
525,0.80351
530,0.80418
535,0.79351
540,0.78302
545,0.80727
550,0.80701
555,0.80732
560,0.80882
565,0.80446
570,0.80362
575,0.81476
580,0.81518
585,0.81645
590,0.80966
595,0.81588
600,0.81408
605,0.82188
610,0.81654
615,0.82382
620,0.82203
625,0.82408
630,0.82665
635,0.82383
640,0.82684
645,0.8205
650,0.82305
655,0.82014
660,0.82177
665,0.82606
670,0.82245
675,0.82869
680,0.82181
685,0.82175
690,0.82872
695,0.82011
700,0.83278
705,0.83427
710,0.83406
715,0.82543
720,0.82572
725,0.83168
730,0.83543
735,0.83477
740,0.79459
745,0.87921
750,0.81845
755,0.8313
760,0.80117
765,0.82275
770,0.82495
775,0.83804
780,0.8307
785,0.8314
790,0.82943
795,0.81104
800,0.83393
