280,1.2899
281,0.87342
282,0.69697
283,0.87342
284,0.69697
285,0.72477
286,0.59596
287,0.88764
288,0.54128
289,0.63303
290,0.46309
291,0.29766
292,0.067122
293,0.023515
294,0.008755
295,0.0069266
296,0.0038613
297,0.0026678
298,0.0018249
299,0.0019484
300,0.0013335
301,0.0011156
302,0.0010479
303,0.0010343
304,0.0011812
305,0.0010284
306,0.00077412
307,0.0011581
308,0.00087553
309,0.00089062
310,0.0009746
311,0.00093522
312,0.00086727
313,0.00080199
314,0.00080958
315,0.0008932
316,0.00093268
317,0.00098101
318,0.00095387
319,0.00084684
320,0.0009511
321,0.00090224
322,0.00086613
323,0.00092394
324,0.00092932
325,0.00092104
326,0.00091504
327,0.00095137
328,0.00093441
329,0.00094124
330,0.00096868
331,0.00093321
332,0.00091453
333,0.00092447
334,0.0010001
335,0.00099296
336,0.00096982
337,0.00098573
338,0.0010199
339,0.0010886
340,0.0010553
341,0.0010747
342,0.0011287
343,0.0011179
344,0.0010998
345,0.0012034
346,0.001235
347,0.0012074
348,0.0011995
349,0.0012572
350,0.0013024
351,0.0013605
352,0.0013722
353,0.0014711
354,0.0015082
355,0.0016565
356,0.0017115
357,0.0017539
358,0.001823
359,0.0018802
360,0.0019648
361,0.0021112
362,0.002198
363,0.0022637
364,0.0024537
365,0.0025984
366,0.0025391
367,0.0028776
368,0.0031182
369,0.0032511
370,0.0033764
371,0.0034842
372,0.0036053
373,0.0037024
374,0.0039343
375,0.0040487
376,0.0042991
377,0.0044952
378,0.0045571
379,0.0048532
380,0.0050089
381,0.0050937
382,0.0055734
383,0.0058112
384,0.0062766
385,0.0073019
386,0.0082847
387,0.0098586
388,0.011878
389,0.01437
390,0.01845
391,0.024345
392,0.031694
393,0.04138
394,0.055361
395,0.072969
396,0.094966
397,0.12214
398,0.15539
399,0.19262
400,0.22773
405,0.4783
410,0.61082
415,0.69806
420,0.74665
425,0.77198
430,0.78279
435,0.79441
440,0.79342
445,0.79005
450,0.79508
455,0.79601
460,0.79589
465,0.79535
470,0.79939
475,0.79823
480,0.79753
485,0.7995
490,0.80148
495,0.80056
500,0.80183
505,0.80624
510,0.80487
515,0.80981
520,0.80693
525,0.80892
530,0.80783
535,0.80424
540,0.81634
545,0.81699
550,0.81508
555,0.81188
560,0.81298
565,0.81034
570,0.81001
575,0.81499
580,0.81926
585,0.81537
590,0.81086
595,0.815
600,0.81927
605,0.81509
610,0.81549
615,0.82042
620,0.81847
625,0.81652
630,0.82026
635,0.81664
640,0.81823
645,0.81549
650,0.81362
655,0.81549
660,0.81768
665,0.81804
670,0.81795
675,0.81733
680,0.81755
685,0.81701
690,0.82016
695,0.81674
700,0.81677
705,0.82219
710,0.82357
715,0.81507
720,0.81765
725,0.81892
730,0.82529
735,0.82146
740,0.79985
745,0.86544
750,0.82294
755,0.82746
760,0.79319
765,0.80424
770,0.82258
775,0.81894
780,0.82356
785,0.82108
790,0.81598
795,0.82173
800,0.80338
